"Metric","Parameter","Estimate","Std..Error","df","t.value","pVal","Category","pValAdjusted","pLabel","pValFinal"
"RoBERTa-large.pverb","verb_freq_norm",0.0794479220460256,0.0389379676994669,37.9182145002509,2.04037156379667,0.0483219786741689,"ANNs",0.0966439573483378,"","0.097"
"RoBERTa-large.pverb","sentence_freq_norm",-0.0281404173238674,0.0595423507505626,48.455660049826,-0.472611795959391,0.638612009469475,"ANNs",0.7859343825279,"","0.786"
"tinyLSTM.surprisal","(Intercept)",0.374034781974507,0.0346230817436259,40.736564060539,10.8030470754778,1.57339870557914e-13,"ANNs",1.57339870557914e-13,"***","<0.001"
"tinyLSTM.surprisal","PlausibilityImplausible",0.0138748727152266,0.0137657904380378,38.3922497647053,1.00792415645725,0.319801456465437,"ANNs",0.319801456465437,"","0.32"
"tinyLSTM.surprisal","agent_freq_norm",-0.0408757218983751,0.0356599197642567,66.9306481109817,-1.14626511132385,0.255767100509458,"ANNs",0.511534201018916,"","0.512"
"tinyLSTM.surprisal","patient_freq_norm",-0.0358027472087249,0.0355046540465025,67.6655686724812,-1.00839588978481,0.316856893861273,"ANNs",0.334079768964187,"","0.334"
"tinyLSTM.surprisal","verb_freq_norm",-0.0615266208984048,0.0359762638713435,38.3048721103168,-1.71020040097641,0.0953183894193937,"ANNs",0.127091185892525,"","0.127"
"tinyLSTM.surprisal","sentence_freq_norm",0.041363592093407,0.054021826403986,51.3597474321313,0.765682962735874,0.447369589956228,"ANNs",0.7859343825279,"","0.786"
"syntax.PPMI","(Intercept)",0.406772715290139,0.0311957328913475,40.3598467229727,13.0393703750093,4.67520686043331e-16,"baselines",4.67520686043331e-16,"***","<0.001"
"syntax.PPMI","PlausibilityImplausible",-0.134304956513952,0.0142556186798214,36.8683448373621,-9.42119451497805,2.35323122072447e-11,"baselines",4.70646244144894e-11,"***","<0.001"
"syntax.PPMI","agent_freq_norm",-0.0114672962418537,0.0333083310455527,61.0084828275187,-0.34427711872357,0.731821780879643,"baselines",0.760962346455816,"","0.761"
"syntax.PPMI","patient_freq_norm",-0.00707603346619732,0.0332110529696139,62.1396758481107,-0.213062605171581,0.831975594037618,"baselines",0.831975594037618,"","0.832"
"syntax.PPMI","verb_freq_norm",-0.0841829177174229,0.0322364010705947,36.7259161820411,-2.61142419506042,0.0129796038160665,"baselines",0.025959207632133,"*","0.026"
"syntax.PPMI","sentence_freq_norm",0.0552852270273718,0.0493685104985237,47.12685089961,1.11984798546889,0.26845349305545,"baselines",0.26845349305545,"","0.268"
"SDM","(Intercept)",0.690170573751975,0.0177348879713034,53.0346625870219,38.9159815877456,1.11492085931546e-40,"baselines",2.22984171863092e-40,"***","<0.001"
"SDM","PlausibilityImplausible",-0.0134454537753846,0.0148877103576191,37.7431443534346,-0.903124352396042,0.372187992316814,"baselines",0.372187992316814,"","0.372"
"SDM","agent_freq_norm",0.0061248134314875,0.0200226044851566,49.698997945394,0.305894941690929,0.760962346455816,"baselines",0.760962346455816,"","0.761"
"SDM","patient_freq_norm",0.0397554613624278,0.0202668546532107,53.3661699618968,1.96159996421199,0.0550346826025259,"baselines",0.110069365205052,"","0.11"
"SDM","verb_freq_norm",-0.015900548285228,0.0171333364501244,37.6510570895028,-0.928047396460988,0.359294546038433,"baselines",0.359294546038433,"","0.359"
"SDM","sentence_freq_norm",0.0395326359222208,0.0275850759621397,40.8123998987849,1.43311680477078,0.159440955072784,"baselines",0.26845349305545,"","0.268"
