"Metric","Experiment","Parameter","Estimate","Std..Error","df","t.value","pVal","Category","pValAdjusted","pLabel","pValFinal"
"BERT","EventsRev","sentence_freq_norm",-0.018471214556058,0.0392517769984647,44.1570616634624,-0.470582887413748,0.640254908022014,"baselines",0.853673210696019,"","0.854"
"BERT","EventsRev","NumTokens",-0.0683908863080857,0.0130523831789809,38.1795413419212,-5.23972406956454,6.1895276867144e-06,"baselines",9.90324429874304e-06,"***","<0.001"
"GPT-J","DTFit","(Intercept)",0.9742228262328,0.0683576427851025,759.762519116666,14.2518493403216,5.12906223619152e-41,"baselines",1.36774992965107e-40,"***","<0.001"
"GPT-J","DTFit","PlausibilityImplausible",-0.150191322978061,0.00601992355505185,399.56635622735,-24.9490415624999,1.66766896815106e-83,"baselines",1.33413517452085e-82,"***","<0.001"
"GPT-J","DTFit","agent_freq_norm",0.0143844185865241,0.00916563429476858,417.323330665039,1.56938604835393,0.117315884511441,"baselines",0.156421179348588,"","0.156"
"GPT-J","DTFit","patient_freq_norm",0.0141161584466991,0.00734642050412285,615.091841423463,1.92150155831361,0.0551302727592216,"baselines",0.0882084364147546,"","0.088"
"GPT-J","DTFit","verb_freq_norm",-0.00893439903674829,0.00612706650654101,399.030770032043,-1.4581854182928,0.145576048617265,"baselines",0.221878295149287,"","0.222"
"GPT-J","DTFit","sentence_freq_norm",0.021205234092531,0.0112187829780074,416.315965005082,1.89015458576036,0.0594316357829714,"baselines",0.237726543131886,"","0.238"
"GPT-J","DTFit","NumTokens",-0.037952773591257,0.00809147924958099,760.517331329611,-4.69046170923844,3.23141424681746e-06,"baselines",8.61710465817989e-06,"***","<0.001"
"GPT-J","EventsRev","(Intercept)",1.15863513657723,0.185678118838235,38.5858456945475,6.2400197924595,2.50907256608189e-07,"baselines",2.86751150409358e-07,"***","<0.001"
"GPT-J","EventsRev","PlausibilityImplausible",-0.139398148631847,0.0238492561484442,38.1978024321136,-5.84496840338314,9.12698105646655e-07,"baselines",9.12698105646655e-07,"***","<0.001"
"GPT-J","EventsRev","agent_freq_norm",0.0825332366675346,0.0323474150138643,50.2615984828307,2.5514631271822,0.0138152616842038,"baselines",0.0276305233684076,"*","0.028"
"GPT-J","EventsRev","patient_freq_norm",0.0718454756252172,0.0326664625045018,53.505794459229,2.19936504037792,0.0321939641991662,"baselines",0.0643879283983325,"","0.064"
"GPT-J","EventsRev","verb_freq_norm",0.0464575023056144,0.026844446649314,38.0996751375739,1.73061873513424,0.0916129652610833,"baselines",0.221878295149287,"","0.222"
"GPT-J","EventsRev","sentence_freq_norm",0.00541032173180898,0.044270938632652,41.4023518113826,0.122209329616937,0.903324511988314,"baselines",0.958295400920041,"","0.958"
"GPT-J","EventsRev","NumTokens",-0.0586746158405855,0.017546776317788,38.2857130152508,-3.34389717962634,0.00185712633030853,"baselines",0.00247616844041137,"**","0.002"
"GPT-2","DTFit","(Intercept)",0.946751901330927,0.0709837020761622,755.216505264682,13.3375954428963,1.35829607325583e-36,"baselines",2.71659214651167e-36,"***","<0.001"
"GPT-2","DTFit","PlausibilityImplausible",-0.142810779715778,0.00631181256578554,399.90072723675,-22.6259538329629,1.41320432663199e-73,"baselines",3.76854487101863e-73,"***","<0.001"
"GPT-2","DTFit","agent_freq_norm",0.00173698370794716,0.00946117783021352,417.119160746036,0.183590641579555,0.854423815475427,"baselines",0.938080727980258,"","0.938"
"GPT-2","DTFit","patient_freq_norm",0.0051830909111635,0.00760865075489121,616.332369564633,0.681210253714373,0.495994321649009,"baselines",0.566850653313154,"","0.567"
"GPT-2","DTFit","verb_freq_norm",-0.0163414394297039,0.00632236507838157,399.19753890279,-2.58470354481444,0.0101002753057869,"baselines",0.0808022024462952,"","0.081"
"GPT-2","DTFit","sentence_freq_norm",0.0357509863114181,0.0115802826134533,415.929437231663,3.08722917261836,0.00215555473218834,"baselines",0.0172444378575067,"*","0.017"
"GPT-2","DTFit","NumTokens",-0.0385046160748621,0.0084024934308044,755.942166090625,-4.58252260379047,5.3731008021787e-06,"baselines",9.90324429874304e-06,"***","<0.001"
"GPT-2","EventsRev","(Intercept)",1.10923241939154,0.15944347330416,38.2073143511635,6.95690075237841,2.73383999497609e-08,"baselines",3.64511999330145e-08,"***","<0.001"
"GPT-2","EventsRev","PlausibilityImplausible",-0.0966556727802168,0.0149778146356552,37.8931114998976,-6.4532560411133,1.37992898836175e-07,"baselines",2.2078863813788e-07,"***","<0.001"
"GPT-2","EventsRev","agent_freq_norm",0.0777659024163399,0.0265249276826496,52.8307091919431,2.93180450279636,0.00497136450142396,"baselines",0.0132569720037972,"*","0.013"
"GPT-2","EventsRev","patient_freq_norm",0.0761884331905811,0.0265669337697511,54.7596375797857,2.86779173881664,0.00585813838100712,"baselines",0.0234325535240285,"*","0.023"
"GPT-2","EventsRev","verb_freq_norm",0.0274966693287413,0.0230966286925395,37.7301146225298,1.19050575279946,0.241284291041304,"baselines",0.275753475475776,"","0.276"
"GPT-2","EventsRev","sentence_freq_norm",-0.00196879078646747,0.0374331772235588,43.5265055916613,-0.0525948084692207,0.958295400920041,"baselines",0.958295400920041,"","0.958"
"GPT-2","EventsRev","NumTokens",-0.047972964610944,0.0150815543777586,38.0418532721162,-3.18090320197312,0.00291960856005068,"baselines",0.00333669549720078,"**","0.003"
