"Sentence","ItemNum","Score","Plausibility","Metric","NormScore","agent_freq","patient_freq","sentence_freq","verb_freq","agent_freq_norm","patient_freq_norm","verb_freq_norm","sentence_freq_norm","TrialType","Voice","Experiment","LowerBetter","FinalNormScore"
"The anchorman told the parable.","2",3,"Implausible","human",0.333333333333333,5.673323267,8.231908244,10.62776696,9.739968123,-1.99019292408461,-1.20838508480625,-0.697987270849221,-1.53167970859565,"DTFit","active","DTFit",FALSE,0.333333333333333
"The anchorman told the news.","2",-9.37850414428029,"Plausible","RoBERTa-large.l2r",0.641837836810627,5.673323267,11.44408972,11.27020325,9.739968123,-1.99019292408461,0.86200857031588,-0.697987270849221,-0.388360345205546,"DTFit","active","DTFit",FALSE,0.641837836810627
"The anchorman told the parable.","2",-9.40117254151275,"Implausible","RoBERTa-large.l2r",0.632129506803427,5.673323267,8.231908244,10.62776696,9.739968123,-1.99019292408461,-1.20838508480625,-0.697987270849221,-1.53167970859565,"DTFit","active","DTFit",FALSE,0.632129506803427
"The anchorman told the news.","2",-5.6281250521659,"Plausible","RoBERTa-large.plast",0.749733013600567,5.673323267,11.44408972,11.27020325,9.739968123,-1.99019292408461,0.86200857031588,-0.697987270849221,-0.388360345205546,"DTFit","active","DTFit",FALSE,0.749733013600567
"The anchorman told the parable.","2",-22.3323791872482,"Implausible","RoBERTa-large.plast",0,5.673323267,8.231908244,10.62776696,9.739968123,-1.99019292408461,-1.20838508480625,-0.697987270849221,-1.53167970859565,"DTFit","active","DTFit",FALSE,0
"The anchorman told the news.","2",-0.0338118689096178,"Plausible","RoBERTa-large.PLL",0.731019261442743,5.673323267,11.44408972,11.27020325,9.739968123,-1.99019292408461,0.86200857031588,-0.697987270849221,-0.388360345205546,"DTFit","active","DTFit",FALSE,0.731019261442743
"The anchorman told the parable.","2",0.00516617851090925,"Implausible","RoBERTa-large.PLL",0.740635620810503,5.673323267,8.231908244,10.62776696,9.739968123,-1.99019292408461,-1.20838508480625,-0.697987270849221,-1.53167970859565,"DTFit","active","DTFit",FALSE,0.740635620810503
"The anchorman told the news.","2",-7.27506350615108,"Plausible","RoBERTa-large.pverb",0.641447409407239,5.673323267,11.44408972,11.27020325,9.739968123,-1.99019292408461,0.86200857031588,-0.697987270849221,-0.388360345205546,"DTFit","active","DTFit",FALSE,0.641447409407239
"The anchorman told the parable.","2",-3.91851844582658,"Implausible","RoBERTa-large.pverb",0.82212910948526,5.673323267,8.231908244,10.62776696,9.739968123,-1.99019292408461,-1.20838508480625,-0.697987270849221,-1.53167970859565,"DTFit","active","DTFit",FALSE,0.82212910948526
"The anchorman told the news.","2",1.25067409263785,"Plausible","SDM",0.712983802010284,5.673323267,11.44408972,11.27020325,9.739968123,-1.99019292408461,0.86200857031588,-0.697987270849221,-0.388360345205546,"DTFit","active","DTFit",FALSE,0.712983802010284
"The anchorman told the parable.","2",0.950907917234773,"Implausible","SDM",0.443962637403504,5.673323267,8.231908244,10.62776696,9.739968123,-1.99019292408461,-1.20838508480625,-0.697987270849221,-1.53167970859565,"DTFit","active","DTFit",FALSE,0.443962637403504
"The anchorman told the news.","2",15.8369425698646,"Plausible","syntax.PPMI",0.461421740460439,5.673323267,11.44408972,11.27020325,9.739968123,-1.99019292408461,0.86200857031588,-0.697987270849221,-0.388360345205546,"DTFit","active","DTFit",FALSE,0.461421740460439
"The anchorman told the parable.","2",18.1206873960603,"Implausible","syntax.PPMI",0.528074455035605,5.673323267,8.231908244,10.62776696,9.739968123,-1.99019292408461,-1.20838508480625,-0.697987270849221,-1.53167970859565,"DTFit","active","DTFit",FALSE,0.528074455035605
"The anchorman told the news.","2",0,"Plausible","thematicFit.add",0,5.673323267,11.44408972,11.27020325,9.739968123,-1.99019292408461,0.86200857031588,-0.697987270849221,-0.388360345205546,"DTFit","active","DTFit",FALSE,0
"The anchorman told the parable.","2",0,"Implausible","thematicFit.add",0,5.673323267,8.231908244,10.62776696,9.739968123,-1.99019292408461,-1.20838508480625,-0.697987270849221,-1.53167970859565,"DTFit","active","DTFit",FALSE,0
"The anchorman told the news.","2",0,"Plausible","thematicFit.prod",0,5.673323267,11.44408972,11.27020325,9.739968123,-1.99019292408461,0.86200857031588,-0.697987270849221,-0.388360345205546,"DTFit","active","DTFit",FALSE,0
"The anchorman told the parable.","2",0,"Implausible","thematicFit.prod",0,5.673323267,8.231908244,10.62776696,9.739968123,-1.99019292408461,-1.20838508480625,-0.697987270849221,-1.53167970859565,"DTFit","active","DTFit",FALSE,0
"The anchorman told the news.","2",39.053344,"Plausible","tinyLSTM.surprisal",0.219631438787991,5.673323267,11.44408972,11.27020325,9.739968123,-1.99019292408461,0.86200857031588,-0.697987270849221,-0.388360345205546,"DTFit","active","DTFit",TRUE,0.780368561212009
"The anchorman told the parable.","2",50.31037,"Implausible","tinyLSTM.surprisal",0.559955410014009,5.673323267,8.231908244,10.62776696,9.739968123,-1.99019292408461,-1.20838508480625,-0.697987270849221,-1.53167970859565,"DTFit","active","DTFit",TRUE,0.440044589985991
"The animal found the food.","3",-2.30910407861726,"Plausible","BERT-large.l2r",0.668923401618344,11.13418018,10.95341717,12.62813387,11.55943684,1.22448221571731,0.545748314831301,0.921643237972444,2.02829698899693,"DTFit","active","DTFit",FALSE,0.668923401618344
"The animal found the map.","3",-2.24134933895488,"Implausible","BERT-large.l2r",0.677609299414812,11.13418018,10.73798237,12.58504691,11.55943684,1.22448221571731,0.406891016031379,0.921643237972444,1.95161676958153,"DTFit","active","DTFit",FALSE,0.677609299414812
"The animal found the food.","3",-4.80366632404457,"Plausible","BERT-large.plast",0.761651231688279,11.13418018,10.95341717,12.62813387,11.55943684,1.22448221571731,0.545748314831301,0.921643237972444,2.02829698899693,"DTFit","active","DTFit",FALSE,0.761651231688279
"The animal found the map.","3",-7.06229706565538,"Implausible","BERT-large.plast",0.649246694629454,11.13418018,10.73798237,12.58504691,11.55943684,1.22448221571731,0.406891016031379,0.921643237972444,1.95161676958153,"DTFit","active","DTFit",FALSE,0.649246694629454
"The animal found the food.","3",0.541589538946617,"Plausible","BERT-large.PLL",0.349904872242834,11.13418018,10.95341717,12.62813387,11.55943684,1.22448221571731,0.545748314831301,0.921643237972444,2.02829698899693,"DTFit","active","DTFit",FALSE,0.349904872242834
"The animal found the map.","3",0.79890729749051,"Implausible","BERT-large.PLL",0.521315308947272,11.13418018,10.73798237,12.58504691,11.55943684,1.22448221571731,0.406891016031379,0.921643237972444,1.95161676958153,"DTFit","active","DTFit",FALSE,0.521315308947272
"The animal found the food.","3",-7.08541986009848,"Plausible","BERT-large.pverb",0.534649332797112,11.13418018,10.95341717,12.62813387,11.55943684,1.22448221571731,0.545748314831301,0.921643237972444,2.02829698899693,"DTFit","active","DTFit",FALSE,0.534649332797112
"The animal found the map.","3",-4.85051756985041,"Implausible","BERT-large.pverb",0.685907079560919,11.13418018,10.73798237,12.58504691,11.55943684,1.22448221571731,0.406891016031379,0.921643237972444,1.95161676958153,"DTFit","active","DTFit",FALSE,0.685907079560919
"The animal found the food.","3",-49.6848640694663,"Plausible","GPT2-XL.l2r",0.525069097181313,11.13418018,10.95341717,12.62813387,11.55943684,1.22448221571731,0.545748314831301,0.921643237972444,2.02829698899693,"DTFit","active","DTFit",FALSE,0.525069097181313
"The animal found the map.","3",-51.4472923326187,"Implausible","GPT2-XL.l2r",0.458637362436022,11.13418018,10.73798237,12.58504691,11.55943684,1.22448221571731,0.406891016031379,0.921643237972444,1.95161676958153,"DTFit","active","DTFit",FALSE,0.458637362436022
"The animal found the food.","3",-44.0924453341528,"Plausible","GPT2.l2r",0.728308662707251,11.13418018,10.95341717,12.62813387,11.55943684,1.22448221571731,0.545748314831301,0.921643237972444,2.02829698899693,"DTFit","active","DTFit",FALSE,0.728308662707251
"The animal found the map.","3",-48.2027587803931,"Implausible","GPT2.l2r",0.591117556689052,11.13418018,10.73798237,12.58504691,11.55943684,1.22448221571731,0.406891016031379,0.921643237972444,1.95161676958153,"DTFit","active","DTFit",FALSE,0.591117556689052
"The animal found the food.","3",5.85,"Plausible","human",0.808333333333333,11.13418018,10.95341717,12.62813387,11.55943684,1.22448221571731,0.545748314831301,0.921643237972444,2.02829698899693,"DTFit","active","DTFit",FALSE,0.808333333333333
"The animal found the map.","3",2,"Implausible","human",0.166666666666667,11.13418018,10.73798237,12.58504691,11.55943684,1.22448221571731,0.406891016031379,0.921643237972444,1.95161676958153,"DTFit","active","DTFit",FALSE,0.166666666666667
"The animal found the food.","3",-10.4001875207422,"Plausible","RoBERTa-large.l2r",0.204275388974361,11.13418018,10.95341717,12.62813387,11.55943684,1.22448221571731,0.545748314831301,0.921643237972444,2.02829698899693,"DTFit","active","DTFit",FALSE,0.204275388974361
"The animal found the map.","3",-10.4002825182195,"Implausible","RoBERTa-large.l2r",0.204234703836781,11.13418018,10.73798237,12.58504691,11.55943684,1.22448221571731,0.406891016031379,0.921643237972444,1.95161676958153,"DTFit","active","DTFit",FALSE,0.204234703836781
"The animal found the food.","3",-3.5602349480682,"Plausible","RoBERTa-large.plast",0.8425456269027,11.13418018,10.95341717,12.62813387,11.55943684,1.22448221571731,0.545748314831301,0.921643237972444,2.02829698899693,"DTFit","active","DTFit",FALSE,0.8425456269027
"The animal found the map.","3",-7.83995351708418,"Implausible","RoBERTa-large.plast",0.650460049530415,11.13418018,10.73798237,12.58504691,11.55943684,1.22448221571731,0.406891016031379,0.921643237972444,1.95161676958153,"DTFit","active","DTFit",FALSE,0.650460049530415
"The animal found the food.","3",-0.152759087878862,"Plausible","RoBERTa-large.PLL",0.70167353278006,11.13418018,10.95341717,12.62813387,11.55943684,1.22448221571731,0.545748314831301,0.921643237972444,2.02829698899693,"DTFit","active","DTFit",FALSE,0.70167353278006
"The animal found the map.","3",-0.400678841396378,"Implausible","RoBERTa-large.PLL",0.6405087079116,11.13418018,10.73798237,12.58504691,11.55943684,1.22448221571731,0.406891016031379,0.921643237972444,1.95161676958153,"DTFit","active","DTFit",FALSE,0.6405087079116
"The animal found the food.","3",-4.28896499775424,"Plausible","RoBERTa-large.pverb",0.802188095261587,11.13418018,10.95341717,12.62813387,11.55943684,1.22448221571731,0.545748314831301,0.921643237972444,2.02829698899693,"DTFit","active","DTFit",FALSE,0.802188095261587
"The animal found the map.","3",-7.07188832877832,"Implausible","RoBERTa-large.pverb",0.652384261379015,11.13418018,10.73798237,12.58504691,11.55943684,1.22448221571731,0.406891016031379,0.921643237972444,1.95161676958153,"DTFit","active","DTFit",FALSE,0.652384261379015
"The animal found the food.","3",1.16500509585671,"Plausible","SDM",0.636101300995059,11.13418018,10.95341717,12.62813387,11.55943684,1.22448221571731,0.545748314831301,0.921643237972444,2.02829698899693,"DTFit","active","DTFit",FALSE,0.636101300995059
"The animal found the map.","3",0.93792111334296,"Implausible","SDM",0.432307803088733,11.13418018,10.73798237,12.58504691,11.55943684,1.22448221571731,0.406891016031379,0.921643237972444,1.95161676958153,"DTFit","active","DTFit",FALSE,0.432307803088733
"The animal found the food.","3",3.38995594065562,"Plausible","syntax.PPMI",0.0981475963435743,11.13418018,10.95341717,12.62813387,11.55943684,1.22448221571731,0.545748314831301,0.921643237972444,2.02829698899693,"DTFit","active","DTFit",FALSE,0.0981475963435743
"The animal found the map.","3",3.17951503257468,"Implausible","syntax.PPMI",0.0920057289946625,11.13418018,10.73798237,12.58504691,11.55943684,1.22448221571731,0.406891016031379,0.921643237972444,1.95161676958153,"DTFit","active","DTFit",FALSE,0.0920057289946625
"The animal found the food.","3",0.525733544980321,"Plausible","thematicFit.add",0.525733544980321,11.13418018,10.95341717,12.62813387,11.55943684,1.22448221571731,0.545748314831301,0.921643237972444,2.02829698899693,"DTFit","active","DTFit",FALSE,0.525733544980321
"The animal found the map.","3",0.323541601175705,"Implausible","thematicFit.add",0.323541601175705,11.13418018,10.73798237,12.58504691,11.55943684,1.22448221571731,0.406891016031379,0.921643237972444,1.95161676958153,"DTFit","active","DTFit",FALSE,0.323541601175705
"The animal found the food.","3",0.525733544980321,"Plausible","thematicFit.prod",0.525733544980321,11.13418018,10.95341717,12.62813387,11.55943684,1.22448221571731,0.545748314831301,0.921643237972444,2.02829698899693,"DTFit","active","DTFit",FALSE,0.525733544980321
"The animal found the map.","3",0.323541601175705,"Implausible","thematicFit.prod",0.323541601175705,11.13418018,10.73798237,12.58504691,11.55943684,1.22448221571731,0.406891016031379,0.921643237972444,1.95161676958153,"DTFit","active","DTFit",FALSE,0.323541601175705
"The animal found the food.","3",40.998219,"Plausible","tinyLSTM.surprisal",0.27842916951529,11.13418018,10.95341717,12.62813387,11.55943684,1.22448221571731,0.545748314831301,0.921643237972444,2.02829698899693,"DTFit","active","DTFit",TRUE,0.72157083048471
"The animal found the map.","3",44.655883,"Implausible","tinyLSTM.surprisal",0.389008174830765,11.13418018,10.73798237,12.58504691,11.55943684,1.22448221571731,0.406891016031379,0.921643237972444,1.95161676958153,"DTFit","active","DTFit",TRUE,0.610991825169235
"The ant stacked the supply.","4",-3.20517130571438,"Plausible","BERT-large.l2r",0.554051019374488,14.13635126,10.1361457,12.01448148,9.216918687,2.99178813309693,0.01898054699416,-1.16358847424027,0.93620323464564,"DTFit","active","DTFit",FALSE,0.554051019374488
"The ant stacked the suitcase.","4",-1.804451142363,"Implausible","BERT-large.l2r",0.733617972785381,14.13635126,6.830874235,11.35342719,9.216918687,2.99178813309693,-2.11141374134904,-1.16358847424027,-0.240249873271253,"DTFit","active","DTFit",FALSE,0.733617972785381
"The ant stacked the supply.","4",-9.56681553215638,"Plausible","BERT-large.plast",0.524605143624287,14.13635126,10.1361457,12.01448148,9.216918687,2.99178813309693,0.01898054699416,-1.16358847424027,0.93620323464564,"DTFit","active","DTFit",FALSE,0.524605143624287
"The ant stacked the suitcase.","4",-11.0043632115074,"Implausible","BERT-large.plast",0.453063178653865,14.13635126,6.830874235,11.35342719,9.216918687,2.99178813309693,-2.11141374134904,-1.16358847424027,-0.240249873271253,"DTFit","active","DTFit",FALSE,0.453063178653865
"The ant stacked the supply.","4",0.758375379193638,"Plausible","BERT-large.PLL",0.494315253237746,14.13635126,10.1361457,12.01448148,9.216918687,2.99178813309693,0.01898054699416,-1.16358847424027,0.93620323464564,"DTFit","active","DTFit",FALSE,0.494315253237746
"The ant stacked the suitcase.","4",0.66050843212979,"Implausible","BERT-large.PLL",0.429121866547014,14.13635126,6.830874235,11.35342719,9.216918687,2.99178813309693,-2.11141374134904,-1.16358847424027,-0.240249873271253,"DTFit","active","DTFit",FALSE,0.429121866547014
"The ant stacked the supply.","4",-14.9307029220969,"Plausible","BERT-large.pverb",0.00368212055696617,14.13635126,10.1361457,12.01448148,9.216918687,2.99178813309693,0.01898054699416,-1.16358847424027,0.93620323464564,"DTFit","active","DTFit",FALSE,0.00368212055696617
"The ant stacked the suitcase.","4",-11.0029912410348,"Implausible","BERT-large.pverb",0.269508873434554,14.13635126,6.830874235,11.35342719,9.216918687,2.99178813309693,-2.11141374134904,-1.16358847424027,-0.240249873271253,"DTFit","active","DTFit",FALSE,0.269508873434554
"The ant stacked the supply.","4",-57.2952270912142,"Plausible","GPT2-XL.l2r",0.238209411515673,14.13635126,10.1361457,12.01448148,9.216918687,2.99178813309693,0.01898054699416,-1.16358847424027,0.93620323464564,"DTFit","active","DTFit",FALSE,0.238209411515673
"The ant stacked the suitcase.","4",-55.0883483804499,"Implausible","GPT2-XL.l2r",0.321393949685921,14.13635126,6.830874235,11.35342719,9.216918687,2.99178813309693,-2.11141374134904,-1.16358847424027,-0.240249873271253,"DTFit","active","DTFit",FALSE,0.321393949685921
"The ant stacked the supply.","4",-59.6663628272656,"Plausible","GPT2.l2r",0.208493569804631,14.13635126,10.1361457,12.01448148,9.216918687,2.99178813309693,0.01898054699416,-1.16358847424027,0.93620323464564,"DTFit","active","DTFit",FALSE,0.208493569804631
"The ant stacked the suitcase.","4",-55.9351540110344,"Implausible","GPT2.l2r",0.333031192294668,14.13635126,6.830874235,11.35342719,9.216918687,2.99178813309693,-2.11141374134904,-1.16358847424027,-0.240249873271253,"DTFit","active","DTFit",FALSE,0.333031192294668
