"Sentence","ItemNum","Score","NormScore","NumTokens","Metric","Plausibility","agent_freq","patient_freq","sentence_freq","verb_freq","NumWords","agent_freq_norm","patient_freq_norm","verb_freq_norm","sentence_freq_norm","TrialType","Voice","Experiment","LowerBetter","FinalNormScore"
"The criminal is arresting the cop.","1",-18.5330226309597,0.569160758410527,7,"RoBERTa-large.sentence-PLL","Implausible",10.07483242,12.48407174,12.20778532,10.39454915,6,0.262242512891577,1.48807875267353,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.569160758410527
"The cop is arresting the criminal.","1",-2.83246750171695,0.419119801862701,7,"RoBERTa-large.sentence-PLL.average_byNrTokens","Plausible",12.48407174,10.07483242,12.20778532,10.39454915,6,1.4607078654549,0.26519018541336,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.419119801862701
"The criminal is arresting the cop.","1",-2.64757466156568,0.463227077233569,7,"RoBERTa-large.sentence-PLL.average_byNrTokens","Implausible",10.07483242,12.48407174,12.20778532,10.39454915,6,0.262242512891577,1.48807875267353,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.463227077233569
"The cop is arresting the criminal.","1",-3.30454541866978,0.503582526308283,7,"RoBERTa-large.sentence-PLL.average_byNrWords","Plausible",12.48407174,10.07483242,12.20778532,10.39454915,6,1.4607078654549,0.26519018541336,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.503582526308283
"The criminal is arresting the cop.","1",-3.08883710515996,0.542176392257794,7,"RoBERTa-large.sentence-PLL.average_byNrWords","Implausible",10.07483242,12.48407174,12.20778532,10.39454915,6,0.262242512891577,1.48807875267353,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.542176392257794
"The cop is arresting the criminal.","1",-6.13815546035767,0.455146261787479,NA,"RoBERTa-large.verb-PLL","Plausible",12.48407174,10.07483242,12.20778532,10.39454915,6,1.4607078654549,0.26519018541336,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.455146261787479
"The criminal is arresting the cop.","1",-8.40957260131836,0.252901081109122,NA,"RoBERTa-large.verb-PLL","Implausible",10.07483242,12.48407174,12.20778532,10.39454915,6,0.262242512891577,1.48807875267353,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.252901081109122
"The cop is arresting the criminal.","1",1.21520195180133,0.693933019484452,NA,"SDM","Plausible",12.48407174,10.07483242,12.20778532,10.39454915,6,1.4607078654549,0.26519018541336,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.693933019484452
"The criminal is arresting the cop.","1",1.15192808661075,0.637227015291499,NA,"SDM","Implausible",10.07483242,12.48407174,12.20778532,10.39454915,6,0.262242512891577,1.48807875267353,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.637227015291499
"The cop is arresting the criminal.","1",15.9995572734014,0.43756504411365,NA,"syntax-PPMI","Plausible",12.48407174,10.07483242,12.20778532,10.39454915,6,1.4607078654549,0.26519018541336,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.43756504411365
"The criminal is arresting the cop.","1",10.8265081716397,0.293183747832041,NA,"syntax-PPMI","Implausible",10.07483242,12.48407174,12.20778532,10.39454915,6,0.262242512891577,1.48807875267353,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.293183747832041
"The cop is arresting the criminal.","1",0.661013782113022,0.748250090010629,NA,"thematicFit.prod","Plausible",12.48407174,10.07483242,12.20778532,10.39454915,6,1.4607078654549,0.26519018541336,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.748250090010629
"The criminal is arresting the cop.","1",0.676992949333876,0.773945757513458,NA,"thematicFit.prod","Implausible",10.07483242,12.48407174,12.20778532,10.39454915,6,0.262242512891577,1.48807875267353,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.773945757513458
"The cop is arresting the criminal.","1",60.065874,0.319560811538712,NA,"tinyLSTM.surprisal","Plausible",12.48407174,10.07483242,12.20778532,10.39454915,6,1.4607078654549,0.26519018541336,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",TRUE,0.680439188461288
"The criminal is arresting the cop.","1",60.538955,0.331026431873194,NA,"tinyLSTM.surprisal","Implausible",10.07483242,12.48407174,12.20778532,10.39454915,6,0.262242512891577,1.48807875267353,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",TRUE,0.668973568126806
"The babysitter is scolding the child.","2",-1.83428597450256,0.852483278156831,NA,"BERT-large.last-word-PLL","Plausible",6.09356977,12.02586884,11.49887232,8.856233556,6,-1.71821883267513,1.25550281750431,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.852483278156831
"The child is scolding the babysitter.","2",-0.00173912495665718,0.999889354678075,NA,"BERT-large.last-word-PLL","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,6,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.999889354678075
"The babysitter is scolding the child.","2",-89.8892568945885,0.447537231853373,NA,"BERT-large.sentence-l2r-PLL","Plausible",6.09356977,12.02586884,11.49887232,8.856233556,6,-1.71821883267513,1.25550281750431,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.447537231853373
"The child is scolding the babysitter.","2",-87.9236798286438,0.471588293428728,NA,"BERT-large.sentence-l2r-PLL","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,6,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.471588293428728
"The babysitter is scolding the child.","2",-4.58598848710892,0.967143537697064,11,"BERT-large.sentence-PLL","Plausible",6.09356977,12.02586884,11.49887232,8.856233556,6,-1.71821883267513,1.25550281750431,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.967143537697064
"The child is scolding the babysitter.","2",-7.2933107978572,0.868883785909092,11,"BERT-large.sentence-PLL","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,6,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.868883785909092
"The babysitter is scolding the child.","2",-0.416908044282629,0.982505255589729,11,"BERT-large.sentence-PLL.average_byNrTokens","Plausible",6.09356977,12.02586884,11.49887232,8.856233556,6,-1.71821883267513,1.25550281750431,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.982505255589729
"The child is scolding the babysitter.","2",-0.663028254350655,0.913697731008281,11,"BERT-large.sentence-PLL.average_byNrTokens","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,6,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.913697731008281
"The babysitter is scolding the child.","2",-0.764331414518153,0.954204348856723,11,"BERT-large.sentence-PLL.average_byNrWords","Plausible",6.09356977,12.02586884,11.49887232,8.856233556,6,-1.71821883267513,1.25550281750431,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.954204348856723
"The child is scolding the babysitter.","2",-1.21555179964287,0.857259191474062,11,"BERT-large.sentence-PLL.average_byNrWords","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,6,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.857259191474062
"The babysitter is scolding the child.","2",-0.0232858881291046,0.997928613556218,NA,"BERT-large.verb-PLL","Plausible",6.09356977,12.02586884,11.49887232,8.856233556,6,-1.71821883267513,1.25550281750431,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.997928613556218
"The child is scolding the babysitter.","2",-0.0169187548200019,0.998498846207663,NA,"BERT-large.verb-PLL","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,6,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.998498846207663
"The babysitter is scolding the child.","2",-47.7174105644226,0.698671439779472,11,"GPT-2-xl.sentence-LL","Plausible",6.09356977,12.02586884,11.49887232,8.856233556,6,-1.71821883267513,1.25550281750431,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",TRUE,0.301328560220528
"The child is scolding the babysitter.","2",-49.7278518676758,0.63345950529609,11,"GPT-2-xl.sentence-LL","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,6,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",TRUE,0.36654049470391
"The babysitter is scolding the child.","2",-4.33794641494751,0.715391624519622,11,"GPT-2-xl.sentence-LL.average_byNrTokens","Plausible",6.09356977,12.02586884,11.49887232,8.856233556,6,-1.71821883267513,1.25550281750431,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",TRUE,0.284608375480378
"The child is scolding the babysitter.","2",-4.52071380615234,0.657154174544154,11,"GPT-2-xl.sentence-LL.average_byNrTokens","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,6,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",TRUE,0.342845825455846
"The babysitter is scolding the child.","2",-7.9529017607371,0.526079800208259,11,"GPT-2-xl.sentence-LL.average_byNrWords","Plausible",6.09356977,12.02586884,11.49887232,8.856233556,6,-1.71821883267513,1.25550281750431,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",TRUE,0.473920199791741
"The child is scolding the babysitter.","2",-8.2879753112793,0.464871586178796,11,"GPT-2-xl.sentence-LL.average_byNrWords","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,6,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",TRUE,0.535128413821204
"The babysitter is scolding the child.","2",-48.6239399909973,0.632648802402854,11,"GPT-J.sentence-LL","Plausible",6.09356977,12.02586884,11.49887232,8.856233556,6,-1.71821883267513,1.25550281750431,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",TRUE,0.367351197597146
"The child is scolding the babysitter.","2",-51.9668846130371,0.493699139521128,11,"GPT-J.sentence-LL","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,6,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",TRUE,0.506300860478872
"The babysitter is scolding the child.","2",-4.42035818099976,0.663208526343211,11,"GPT-J.sentence-LL.average_byNrTokens","Plausible",6.09356977,12.02586884,11.49887232,8.856233556,6,-1.71821883267513,1.25550281750431,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",TRUE,0.336791473656789
"The child is scolding the babysitter.","2",-4.72426223754883,0.564173704578402,11,"GPT-J.sentence-LL.average_byNrTokens","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,6,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",TRUE,0.435826295421598
"The babysitter is scolding the child.","2",-8.10398999849955,0.465464263679135,11,"GPT-J.sentence-LL.average_byNrWords","Plausible",6.09356977,12.02586884,11.49887232,8.856233556,6,-1.71821883267513,1.25550281750431,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",TRUE,0.534535736320865
"The child is scolding the babysitter.","2",-8.66114743550619,0.360432958920576,11,"GPT-J.sentence-LL.average_byNrWords","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,6,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",TRUE,0.639567041079424
"The babysitter is scolding the child.","2",6.54166666666667,0.931558935361217,NA,"human","Plausible",6.09356977,12.02586884,11.49887232,8.856233556,6,-1.71821883267513,1.25550281750431,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.931558935361217
"The child is scolding the babysitter.","2",2.77083333333333,0.243346007604563,NA,"human","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,6,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.243346007604563
"The babysitter is scolding the child.","2",-2.03963088989258,0.830339359509628,NA,"RoBERTa-large.last-word-PLL","Plausible",6.09356977,12.02586884,11.49887232,8.856233556,6,-1.71821883267513,1.25550281750431,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.830339359509628
"The child is scolding the babysitter.","2",-0.0185579435201362,0.998709249629042,NA,"RoBERTa-large.last-word-PLL","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,6,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.998709249629042
"The babysitter is scolding the child.","2",-156.753291130066,0.575478193174145,NA,"RoBERTa-large.sentence-l2r-PLL","Plausible",6.09356977,12.02586884,11.49887232,8.856233556,6,-1.71821883267513,1.25550281750431,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.575478193174145
"The child is scolding the babysitter.","2",-161.209014892578,0.53813534480559,NA,"RoBERTa-large.sentence-l2r-PLL","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,6,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.53813534480559
"The babysitter is scolding the child.","2",-6.30205933767138,0.952034126855679,9,"RoBERTa-large.sentence-PLL","Plausible",6.09356977,12.02586884,11.49887232,8.856233556,6,-1.71821883267513,1.25550281750431,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.952034126855679
"The child is scolding the babysitter.","2",-8.06734454198158,0.896774318103614,9,"RoBERTa-large.sentence-PLL","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,6,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.896774318103614
"The babysitter is scolding the child.","2",-0.70022881529682,0.927777891713053,9,"RoBERTa-large.sentence-PLL.average_byNrTokens","Plausible",6.09356977,12.02586884,11.49887232,8.856233556,6,-1.71821883267513,1.25550281750431,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.927777891713053
"The child is scolding the babysitter.","2",-0.896371615775732,0.880986872084286,9,"RoBERTa-large.sentence-PLL.average_byNrTokens","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,6,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.880986872084286
"The babysitter is scolding the child.","2",-1.05034322294523,0.906897428498763,9,"RoBERTa-large.sentence-PLL.average_byNrWords","Plausible",6.09356977,12.02586884,11.49887232,8.856233556,6,-1.71821883267513,1.25550281750431,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.906897428498763
"The child is scolding the babysitter.","2",-1.3445574236636,0.854257531416399,9,"RoBERTa-large.sentence-PLL.average_byNrWords","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,6,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.854257531416399
"The babysitter is scolding the child.","2",-0.113951330975397,0.991536619427782,NA,"RoBERTa-large.verb-PLL","Plausible",6.09356977,12.02586884,11.49887232,8.856233556,6,-1.71821883267513,1.25550281750431,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.991536619427782
"The child is scolding the babysitter.","2",-0.27025088451046,0.977619831148516,NA,"RoBERTa-large.verb-PLL","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,6,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.977619831148516
"The babysitter is scolding the child.","2",1.35133844493605,0.815938471929307,NA,"SDM","Plausible",6.09356977,12.02586884,11.49887232,8.856233556,6,-1.71821883267513,1.25550281750431,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.815938471929307
"The child is scolding the babysitter.","2",1.15121840876952,0.63659100238919,NA,"SDM","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,6,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.63659100238919
"The babysitter is scolding the child.","2",17.5997983605797,0.482228235586395,NA,"syntax-PPMI","Plausible",6.09356977,12.02586884,11.49887232,8.856233556,6,-1.71821883267513,1.25550281750431,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.482228235586395
"The child is scolding the babysitter.","2",14.6081100196846,0.398729348908147,NA,"syntax-PPMI","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,6,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.398729348908147
"The babysitter is scolding the child.","2",0.817567563372539,1,NA,"thematicFit.prod","Plausible",6.09356977,12.02586884,11.49887232,8.856233556,6,-1.71821883267513,1.25550281750431,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,1
"The child is scolding the babysitter.","2",0.602854499211351,0.654725716994874,NA,"thematicFit.prod","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,6,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.654725716994874
"The babysitter is scolding the child.","2",70.512698,0.57275068322064,NA,"tinyLSTM.surprisal","Plausible",6.09356977,12.02586884,11.49887232,8.856233556,6,-1.71821883267513,1.25550281750431,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",TRUE,0.42724931677936
"The child is scolding the babysitter.","2",68.940943,0.53465753196573,NA,"tinyLSTM.surprisal","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,6,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",TRUE,0.46534246803427
"The doctor is using a stethoscope on the patient.","3",-1.36665618419647,0.890098399795088,NA,"BERT-large.last-word-PLL","Plausible",10.23160354,11.11489267,12.43464428,12.22692374,9,0.340227607208628,0.793106934251229,1.79219847839194,0.992617207946708,"AAN","active","EventsRev",FALSE,0.890098399795088
"The patient is using a stethoscope on the doctor.","3",-8.07100296020508,0.350815350014305,NA,"BERT-large.last-word-PLL","Implausible",11.11489267,10.23160354,12.43464428,12.22692374,9,0.779615844737807,0.344764517748503,1.79219847839194,0.992617207946708,"AAN","active","EventsRev",FALSE,0.350815350014305
"The doctor is using a stethoscope on the patient.","3",-126.464312691242,0,NA,"BERT-large.sentence-l2r-PLL","Plausible",10.23160354,11.11489267,12.43464428,12.22692374,9,0.340227607208628,0.793106934251229,1.79219847839194,0.992617207946708,"AAN","active","EventsRev",FALSE,0
