"Metric","Parameter","Estimate","Std..Error","df","t.value","pVal","pValAdjusted","pLabel","pValFinal"
"BERT-large.pverb","(Intercept)",0.698113547661021,0.0398741945061043,42.1255152329051,17.5079034525487,6.04389452068615e-21,8.05852602758154e-21,"***","<0.001"
"BERT-large.pverb","PlausibilityImplausible",-0.0824484527295925,0.0181157524577188,38.7018288684406,-4.55120221597324,5.16980387604273e-05,0.000206792155041709,"***","<0.001"
"BERT-large.pverb","agent_freq_norm",0.0235497462910707,0.0425183819183673,62.334075187423,0.553872119035121,0.58164789571555,0.69797747485866,"","0.698"
"BERT-large.pverb","patient_freq_norm",0.0412615391576383,0.0423912904991257,63.3831799487981,0.973349446827747,0.334079768964187,0.400895722757025,"","0.401"
"BERT-large.pverb","verb_freq_norm",0.0848287453356617,0.0412157685701281,38.5607657419003,2.05816240430714,0.0463785855386444,0.289931872045013,"","0.29"
"BERT-large.pverb","sentence_freq_norm",-0.0172244871941978,0.0630729429597631,48.9405195325528,-0.273088370161926,0.7859343825279,0.818918500468889,"","0.819"
"GPT2-XL.l2r","(Intercept)",0.59963301001311,0.0265499173710396,42.4439192629673,22.5851177475672,2.81362171842778e-25,4.82335151730477e-25,"***","<0.001"
"GPT2-XL.l2r","PlausibilityImplausible",-0.0915097306369906,0.0136323913794668,37.7117404365436,-6.71266897272502,6.26097752943172e-08,3.75658651765903e-07,"***","<0.001"
"GPT2-XL.l2r","agent_freq_norm",0.111368854422513,0.0290115736620667,57.73110100277,3.83877330198499,0.000309250599122594,0.00185550359473557,"**","0.002"
"GPT2-XL.l2r","patient_freq_norm",0.114967083051508,0.0289722949682876,59.1506749881191,3.96817315222519,0.000198423503223545,0.00119054101934127,"**","0.001"
"GPT2-XL.l2r","verb_freq_norm",0.0275201963030916,0.0272571572053853,37.5521581669512,1.00965027628245,0.319124574467679,0.478686861701519,"","0.479"
"GPT2-XL.l2r","sentence_freq_norm",-0.0370417798456729,0.0423163679941106,45.9346899835495,-0.875353476716816,0.385935969725923,0.671054384934342,"","0.671"
"GPT2.l2r","(Intercept)",0.614106506584995,0.0286733886897842,45.6922670970372,21.4172978725668,1.83032000387874e-25,3.66064000775748e-25,"***","<0.001"
"GPT2.l2r","PlausibilityImplausible",-0.0460195545399156,0.0177611981153236,38.2042735201434,-2.59101634028911,0.0134775874960822,0.0269551749921643,"*","0.027"
"GPT2.l2r","agent_freq_norm",0.0797134407043841,0.0321141621961804,53.4711719895179,2.48218964011663,0.0162314102677402,0.0389553846425766,"*","0.039"
"GPT2.l2r","patient_freq_norm",0.0707886067273435,0.0321834936762975,55.494978978925,2.19953145669446,0.0320232272550941,0.0768557454122259,"","0.077"
"GPT2.l2r","verb_freq_norm",0.00746763502115864,0.0289878152031291,38.0536698569169,0.257612895929892,0.798093709588841,0.870647683187827,"","0.871"
"GPT2.l2r","sentence_freq_norm",-0.0366045785546477,0.0457916769782029,43.9039811978723,-0.799371872143309,0.42837853517469,0.671054384934342,"","0.671"
"RoBERTa-large.l2r","(Intercept)",0.2197697732995,0.0275864358577964,58.6498312694371,7.96658816065903,6.47868143844541e-11,6.47868143844541e-11,"***","<0.001"
"RoBERTa-large.l2r","PlausibilityImplausible",0.0225117546043178,0.0264987196867219,37.9450961946885,0.849541218234708,0.400908588243809,0.4373548235387,"","0.437"
"RoBERTa-large.l2r","agent_freq_norm",0.145042572658851,0.0308271045409592,50.1364566686238,4.70503392448476,2.03185975622825e-05,0.00024382317074739,"***","<0.001"
"RoBERTa-large.l2r","patient_freq_norm",0.0980225093460856,0.0314321483278206,54.923588317224,3.11854310191474,0.00289251307027992,0.00982444298865202,"**","0.01"
"RoBERTa-large.l2r","verb_freq_norm",0.00308013875650356,0.0257637809433806,37.8845537738719,0.119553056411735,0.905468954131118,0.905468954131118,"","0.905"
"RoBERTa-large.l2r","sentence_freq_norm",-0.0816350859944532,0.0417260036664006,40.2776263548223,-1.95645589851177,0.0573697928095489,0.218302210551994,"","0.218"
"RoBERTa-large.plast","(Intercept)",0.692168185573125,0.033448361053951,72.9183794318785,20.6936353161425,3.02864416824221e-32,1.21145766729688e-31,"***","<0.001"
"RoBERTa-large.plast","PlausibilityImplausible",-0.101537445447522,0.0422916227326505,37.5634049799629,-2.40088790372027,0.0214169304860597,0.0367147379761024,"*","0.037"
"RoBERTa-large.plast","agent_freq_norm",0.113354649753644,0.0352634004112187,55.0792692793062,3.21451273648531,0.00218664644354526,0.00874658577418105,"**","0.009"
"RoBERTa-large.plast","patient_freq_norm",0.196614762785218,0.0369047723913214,63.2358863071356,5.32762431645439,1.4098718907115e-06,1.69184626885379e-05,"***","<0.001"
"RoBERTa-large.plast","verb_freq_norm",0.032407542417254,0.0276179171101726,37.574789062286,1.17342456666717,0.248010324394073,0.478686861701519,"","0.479"
"RoBERTa-large.plast","sentence_freq_norm",-0.0883006007566542,0.0451536206214226,39.0560242417114,-1.95555969912103,0.0576984425523978,0.218302210551994,"","0.218"
"RoBERTa-large.PLL","(Intercept)",0.694859362717315,0.0207248622630742,57.3526058031874,33.5278157170365,2.26106864753503e-39,1.35664118852102e-38,"***","<0.001"
"RoBERTa-large.PLL","PlausibilityImplausible",-0.0209178555907152,0.0192890785885186,38.0965148853031,-1.08444037358871,0.28498494176584,0.379979922354454,"","0.38"
"RoBERTa-large.PLL","agent_freq_norm",0.0446030018798711,0.0232354567409598,50.104549827624,1.91960943041177,0.060610427707775,0.12122085541555,"","0.121"
"RoBERTa-large.PLL","patient_freq_norm",0.0363458050184631,0.0236456104763826,54.5822832758246,1.53710580045144,0.13004464401683,0.222933675457423,"","0.223"
"RoBERTa-large.PLL","verb_freq_norm",0.0234144413076816,0.0195306041285601,38.0284494938215,1.19885903956458,0.23800017579435,0.478686861701519,"","0.479"
"RoBERTa-large.PLL","sentence_freq_norm",0.0588808626258413,0.0315905347628107,40.5804410330439,1.86387672978419,0.0695852738505787,0.218302210551994,"","0.218"
"RoBERTa-large.pverb","(Intercept)",0.693062502694583,0.0376602671580999,41.4339746608685,18.4030160961171,1.49078835062549e-21,2.23618252593824e-21,"***","<0.001"
"RoBERTa-large.pverb","PlausibilityImplausible",-0.0702330685644184,0.0170105444981799,38.0577796212099,-4.12879602836542,0.000191959722744353,0.000575879168233058,"***","<0.001"
"RoBERTa-large.pverb","agent_freq_norm",0.0222773656909402,0.0401039985296268,62.1534641312637,0.555489888981589,0.580553638448485,0.69797747485866,"","0.698"
"RoBERTa-large.pverb","patient_freq_norm",0.0465601983432324,0.0399814041794156,63.2109773538886,1.16454635095593,0.248579023679597,0.372868535519396,"","0.373"
"RoBERTa-large.pverb","verb_freq_norm",0.0794479220460256,0.0389379676994669,37.9182145002509,2.04037156379667,0.0483219786741689,0.289931872045013,"","0.29"
"RoBERTa-large.pverb","sentence_freq_norm",-0.0281404173238674,0.0595423507505626,48.455660049826,-0.472611795959391,0.638612009469475,0.818918500468889,"","0.819"
"tinyLSTM.surprisal","(Intercept)",0.374034781974507,0.0346230817436259,40.736564060539,10.8030470754778,1.57339870557914e-13,1.71643495154088e-13,"***","<0.001"
"tinyLSTM.surprisal","PlausibilityImplausible",0.0138748727152266,0.0137657904380378,38.3922497647053,1.00792415645725,0.319801456465437,0.383761747758525,"","0.384"
"tinyLSTM.surprisal","agent_freq_norm",-0.0408757218983751,0.0356599197642567,66.9306481109817,-1.14626511132385,0.255767100509458,0.383650650764187,"","0.384"
"tinyLSTM.surprisal","patient_freq_norm",-0.0358027472087249,0.0355046540465025,67.6655686724812,-1.00839588978481,0.316856893861273,0.400895722757025,"","0.401"
"tinyLSTM.surprisal","verb_freq_norm",-0.0615266208984048,0.0359762638713435,38.3048721103168,-1.71020040097641,0.0953183894193937,0.381273557677575,"","0.381"
"tinyLSTM.surprisal","sentence_freq_norm",0.041363592093407,0.054021826403986,51.3597474321313,0.765682962735874,0.447369589956228,0.671054384934342,"","0.671"
