"Model","TrialType","term","estimate","std.error","statistic","p.value","pValAdjusted","pLabel","pValFinal"
"MPT","TrainOn:AI-TestOn:AI","LayerGroupearly",-0.117458521870289,0.0170850452881102,-6.87493184182725,1.88303921395926e-11,1.96149918120756e-11,"***","<0.001"
"MPT","TrainOn:AI-TestOn:AI","LayerGroupmid",0.0166065705128193,0.0171146811218112,0.970311418286121,0.332367084544489,0.361268570157053,"","0.361"
"MPT","TrainOn:AI-TestOn:AI","LayerGrouplate",0.0119591346153833,0.0171146811218111,0.698764676377321,0.485028605036724,0.5272050054747,"","0.527"
"MPT","TrainOn:AI-TestOn:AI","LayerGroupearly:cLayerWithinGroup",0.0153233408748114,0.000822004624683943,18.6414290317443,4.30231921822034e-59,1.79263300759181e-58,"***","<0.001"
"MPT","TrainOn:AI-TestOn:AI","LayerGroupmid:cLayerWithinGroup",0.00115148944193062,0.000900460950625927,1.27877776502157,0.201576949829224,0.239972559320505,"","0.24"
"MPT","TrainOn:AI-TestOn:AI","LayerGrouplate:cLayerWithinGroup",-0.00043410633484163,0.000900460950625927,-0.482093459510792,0.629953508990329,0.828886196039906,"","0.829"
"GPT-J","all","(Intercept)",0.919000000000001,0.0162261287618635,56.6370459329732,7.30124339608858e-160,1.2168738993481e-159,"***","<0.001"
"GPT-J","all","LayerGroupearly",-0.193361538461539,0.0170181074169907,-11.3621058866093,4.95729845546954e-25,6.19662306933692e-25,"***","<0.001"
"GPT-J","all","LayerGroupmid",-0.0671196581196581,0.0171038414982189,-3.92424462812332,0.00010847461519546,0.000142729756836131,"***","<0.001"
"GPT-J","all","LayerGrouplate",-0.0742615384615383,0.0170181074169906,-4.36367785453021,1.77447790482723e-05,2.95746317471206e-05,"***","<0.001"
"GPT-J","all","LayerGroupearly:cLayerWithinGroup",0.0334149184149183,0.00178643798150863,18.7047738353053,6.38595125931428e-52,2.28069687832653e-51,"***","<0.001"
"GPT-J","all","LayerGroupmid:cLayerWithinGroup",0.00237435897435898,0.00209478421560382,1.13346231877853,0.257946737258502,0.280376888324459,"","0.28"
"GPT-J","all","LayerGrouplate:cLayerWithinGroup",0.00207179487179487,0.00178643798150864,1.15973512276382,0.247100843422598,0.51479342379708,"","0.515"
"GPT-J","TrainOn:AA-TestOn:AA","(Intercept)",0.842307692307691,0.0226121164464102,37.2502810298153,3.7638358602893e-113,3.7638358602893e-113,"***","<0.001"
"GPT-J","TrainOn:AA-TestOn:AA","LayerGroupearly",-0.233685897435898,0.023715787804849,-9.85360045210551,5.69756363504283e-20,6.47450413073048e-20,"***","<0.001"
"GPT-J","TrainOn:AA-TestOn:AA","LayerGroupmid",-0.102314814814815,0.0238352635625364,-4.29258164258903,2.40310700216983e-05,3.33764861412476e-05,"***","<0.001"
"GPT-J","TrainOn:AA-TestOn:AA","LayerGrouplate",-0.101794871794872,0.0237157878048488,-4.29228295650626,2.40615047391999e-05,3.75961011549998e-05,"***","<0.001"
"GPT-J","TrainOn:AA-TestOn:AA","LayerGroupearly:cLayerWithinGroup",0.0195823620823622,0.00248951208603155,7.86594376955921,7.09762565646531e-14,1.1090040088227e-13,"***","<0.001"
"GPT-J","TrainOn:AA-TestOn:AA","LayerGroupmid:cLayerWithinGroup",0.00513888888888889,0.00291921168064832,1.76036870602943,0.0793886284081306,0.104458721589646,"","0.104"
"GPT-J","TrainOn:AA-TestOn:AA","LayerGrouplate:cLayerWithinGroup",-0.000423465423465422,0.00248951208603155,-0.170099766071212,0.865049067406218,0.901092778548144,"","0.901"
"GPT-J","TrainOn:AA-TestOn:AI","(Intercept)",0.977906976744185,0.013252189116077,73.7921084719378,2.59460812669764e-191,4.98963101288008e-191,"***","<0.001"
"GPT-J","TrainOn:AA-TestOn:AI","LayerGroupearly",-0.370172601744188,0.0138990132025658,-26.6330131750543,3.10060868592911e-80,7.75152171482277e-80,"***","<0.001"
"GPT-J","TrainOn:AA-TestOn:AI","LayerGroupmid",-0.236934754521964,0.0139690338633656,-16.9614274572944,1.98342564514312e-45,6.19820514107226e-45,"***","<0.001"
"GPT-J","TrainOn:AA-TestOn:AI","LayerGrouplate",-0.253453851744186,0.0138990132025657,-18.2353846312916,3.54720523118633e-50,1.26685901113797e-49,"***","<0.001"
"GPT-J","TrainOn:AA-TestOn:AI","LayerGroupearly:cLayerWithinGroup",0.0385700757575759,0.00145901800254027,26.4356407463255,1.44797978844898e-79,1.20664982370748e-78,"***","<0.001"
"GPT-J","TrainOn:AA-TestOn:AI","LayerGroupmid:cLayerWithinGroup",-0.0102864583333333,0.00171085025824524,-6.01248314033268,5.42603673270862e-09,9.04339455451437e-09,"***","<0.001"
"GPT-J","TrainOn:AA-TestOn:AI","LayerGrouplate:cLayerWithinGroup",0.0078409090909091,0.00145901800254027,5.37410030394241,1.57249904860142e-07,9.8281190537589e-07,"***","<0.001"
"GPT-J","TrainOn:AI-TestOn:AA","(Intercept)",0.73076923076923,0.0049227880302422,148.446211025112,9.0563089203787e-278,4.52815446018935e-277,"***","<0.001"
"GPT-J","TrainOn:AI-TestOn:AA","LayerGroupearly",-0.181234347048301,0.00516306364378415,-35.1020943285273,5.68373644327152e-107,2.02990587259697e-106,"***","<0.001"
"GPT-J","TrainOn:AI-TestOn:AA","LayerGroupmid",-0.0735340886503678,0.00518907420459307,-14.1709456737542,4.46937069252889e-35,1.11734267313222e-34,"***","<0.001"
"GPT-J","TrainOn:AI-TestOn:AA","LayerGrouplate",-0.0781723315444245,0.00516306364378413,-15.1406871845434,1.18343844905972e-38,3.69824515331163e-38,"***","<0.001"
"GPT-J","TrainOn:AI-TestOn:AA","LayerGroupearly:cLayerWithinGroup",0.0180361757105944,0.000541981124469442,33.278235894747,1.53826297014647e-101,1.92282871268308e-100,"***","<0.001"
"GPT-J","TrainOn:AI-TestOn:AA","LayerGroupmid:cLayerWithinGroup",0.000865633074935398,0.000635529201934575,1.36206656169438,0.174223095717713,0.217778869647142,"","0.218"
"GPT-J","TrainOn:AI-TestOn:AA","LayerGrouplate:cLayerWithinGroup",-0.00145407564012215,0.000541981124469443,-2.68288981751085,0.00771352621089778,0.0275483078960635,"*","0.028"
"GPT-J","TrainOn:AI-TestOn:AI","(Intercept)",0.97660256410256,0.0189182690033796,51.6221946060762,3.87887379348757e-149,5.70422616689348e-149,"***","<0.001"
"GPT-J","TrainOn:AI-TestOn:AI","LayerGroupearly",-0.0807371794871801,0.0198416479228077,-4.0690763086454,6.07499109781196e-05,6.07499109781196e-05,"***","<0.001"
"GPT-J","TrainOn:AI-TestOn:AI","LayerGroupmid",0.0164173789173792,0.0199416064794811,0.823272635244904,0.411022537380937,0.428148476438476,"","0.428"
"GPT-J","TrainOn:AI-TestOn:AI","LayerGrouplate",0.0179166666666669,0.0198416479228076,0.902982793383409,0.367276777399495,0.417359974317608,"","0.417"
"GPT-J","TrainOn:AI-TestOn:AI","LayerGroupearly:cLayerWithinGroup",0.0384052059052063,0.00208283286716341,18.4389283032152,6.20723814953604e-51,1.72423281931557e-50,"***","<0.001"
"GPT-J","TrainOn:AI-TestOn:AI","LayerGroupmid:cLayerWithinGroup",0.00078525641025641,0.00244233802630537,0.321518316383216,0.74804687484174,0.74804687484174,"","0.748"
"GPT-J","TrainOn:AI-TestOn:AI","LayerGrouplate:cLayerWithinGroup",0.000712898212898213,0.00208283286716341,0.342273364386218,0.732390567128107,0.82898469960007,"","0.829"
"GPT-2","all","(Intercept)",0.918999999999999,0.0156115500995717,58.8666720561727,3.84882994745539e-225,1.06911942984872e-224,"***","<0.001"
"GPT-2","all","LayerGroupearly",-0.270502262443441,0.0160641525237477,-16.8388753806687,1.35791112003899e-50,3.08616163645226e-50,"***","<0.001"
"GPT-2","all","LayerGroupmid",-0.10891826923077,0.016092017510039,-6.7684657416524,3.70682625783586e-11,6.61933260327833e-11,"***","<0.001"
"GPT-2","all","LayerGrouplate",-0.0909999999999997,0.0160920175100389,-5.65497768960479,2.64333671006232e-08,5.50695147929651e-08,"***","<0.001"
"GPT-2","all","LayerGroupearly:cLayerWithinGroup",0.014732088989442,0.000772886898657405,19.0611187937503,4.28029669383489e-61,2.14014834691745e-60,"***","<0.001"
"GPT-2","all","LayerGroupmid:cLayerWithinGroup",0.00293902714932127,0.00084665517758974,3.47133901393965,0.000563380878275478,0.000782473442049275,"***","<0.001"
"GPT-2","all","LayerGrouplate:cLayerWithinGroup",0.000891628959276019,0.00084665517758974,1.05311936060476,0.292802163732651,0.522861006665449,"","0.523"
"GPT-2","TrainOn:AA-TestOn:AA","(Intercept)",0.842307692307694,0.0218480131921536,38.5530567424866,6.48323731252262e-151,1.01300583008166e-150,"***","<0.001"
"GPT-2","TrainOn:AA-TestOn:AA","LayerGroupearly",-0.277752639517347,0.0224814201037753,-12.3547639888952,9.76699415815177e-31,1.5208644320769e-30,"***","<0.001"
"GPT-2","TrainOn:AA-TestOn:AA","LayerGroupmid",-0.122616185897437,0.0225204165252843,-5.44466776446039,8.19981662239695e-08,1.20585538564661e-07,"***","<0.001"
"GPT-2","TrainOn:AA-TestOn:AA","LayerGrouplate",-0.0995392628205128,0.0225204165252842,-4.41995656291516,1.21503178542318e-05,2.16969961682711e-05,"***","<0.001"
"GPT-2","TrainOn:AA-TestOn:AA","LayerGroupearly:cLayerWithinGroup",0.00948419431875311,0.00108163782905664,8.76836410855275,2.95242567031209e-17,5.6777416736771e-17,"***","<0.001"
"GPT-2","TrainOn:AA-TestOn:AA","LayerGroupmid:cLayerWithinGroup",0.00541053921568628,0.00118487487605047,4.5663380370771,6.27671680960306e-06,9.23046589647509e-06,"***","<0.001"
"GPT-2","TrainOn:AA-TestOn:AA","LayerGrouplate:cLayerWithinGroup",0.000474641779788839,0.00118487487605047,0.400583883904229,0.688900048646599,0.82898469960007,"","0.829"
"GPT-2","TrainOn:AA-TestOn:AI","(Intercept)",0.977906976744189,0.00845588754181894,115.648058457248,0,0,"***","<0.001"
"GPT-2","TrainOn:AA-TestOn:AI","LayerGroupearly",-0.461018189979482,0.00870103649727668,-52.9842841279628,1.1285150530848e-205,2.82128763271199e-204,"***","<0.001"
"GPT-2","TrainOn:AA-TestOn:AI","LayerGroupmid",-0.270436273619188,0.00871612937331598,-31.0271064180295,5.43950782506103e-118,1.35987695626526e-116,"***","<0.001"
"GPT-2","TrainOn:AA-TestOn:AI","LayerGrouplate",-0.263551507994186,0.00871612937331592,-30.237218460873,2.28417496578733e-114,5.71043741446831e-113,"***","<0.001"
"GPT-2","TrainOn:AA-TestOn:AI","LayerGroupearly:cLayerWithinGroup",0.00293160232843132,0.000418628813660951,7.00286801282062,8.25338844920905e-12,1.14630395127904e-11,"***","<0.001"
"GPT-2","TrainOn:AA-TestOn:AI","LayerGroupmid:cLayerWithinGroup",0.00375574448529412,0.00045858488892746,8.18985661319558,2.26066152594072e-15,6.27961534983532e-15,"***","<0.001"
"GPT-2","TrainOn:AA-TestOn:AI","LayerGrouplate:cLayerWithinGroup",0.000852481617647059,0.00045858488892746,1.85893961669964,0.0636313409481173,0.159078352370293,"","0.159"
"GPT-2","TrainOn:AI-TestOn:AA","(Intercept)",0.730769230769231,0.00518480012178653,140.944532788938,0,0,"***","<0.001"
"GPT-2","TrainOn:AI-TestOn:AA","LayerGroupearly",-0.212050580518434,0.00533511531079858,-39.746203814795,7.4369911143643e-156,9.29623889295537e-155,"***","<0.001"
"GPT-2","TrainOn:AI-TestOn:AA","LayerGroupmid",-0.112019230769231,0.00534436963746029,-20.9602326126649,3.20181250541828e-70,1.60090625270914e-69,"***","<0.001"
"GPT-2","TrainOn:AI-TestOn:AA","LayerGrouplate",-0.112213029218843,0.00534436963746025,-20.9964947844006,2.14016689261939e-70,1.0700834463097e-69,"***","<0.001"
"GPT-2","TrainOn:AI-TestOn:AA","LayerGroupearly:cLayerWithinGroup",0.00203678370573035,0.000256685855070603,7.93492771609919,1.42756838017564e-14,2.37928063362606e-14,"***","<0.001"
"GPT-2","TrainOn:AI-TestOn:AA","LayerGroupmid:cLayerWithinGroup",0.00249316005471956,0.000281185266029342,8.86660986873828,1.38402960024172e-17,4.94296285800613e-17,"***","<0.001"
"GPT-2","TrainOn:AI-TestOn:AA","LayerGrouplate:cLayerWithinGroup",-0.00121979024167807,0.000281185266029342,-4.33803043417923,1.74460469469805e-05,8.72302347349027e-05,"***","<0.001"
"GPT-2","TrainOn:AI-TestOn:AI","(Intercept)",0.976602564102568,0.014971263719567,65.2318055707066,1.26364701694213e-244,4.5130250605076e-244,"***","<0.001"
"GPT-2","TrainOn:AI-TestOn:AI","LayerGroupearly",-0.158616138763197,0.0154053032742067,-10.2962035826176,1.19204217300974e-22,1.41909782501159e-22,"***","<0.001"
"GPT-2","TrainOn:AI-TestOn:AI","LayerGroupmid",0.0121995192307691,0.015432025416188,0.790532603579823,0.429596893404717,0.429596893404717,"","0.43"
"GPT-2","TrainOn:AI-TestOn:AI","LayerGrouplate",-0.00204326923076925,0.0154320254161879,-0.132404475476427,0.894718396209781,0.931998329385189,"","0.932"
"GPT-2","TrainOn:AI-TestOn:AI","LayerGroupearly:cLayerWithinGroup",0.0262199912016088,0.000741187999359249,35.3756283483755,2.21783452031254e-137,5.54458630078136e-136,"***","<0.001"
"GPT-2","TrainOn:AI-TestOn:AI","LayerGroupmid:cLayerWithinGroup",0.000357748868778281,0.00081193077320237,0.44061498909232,0.65968488469255,0.687171754888073,"","0.687"
"GPT-2","TrainOn:AI-TestOn:AI","LayerGrouplate:cLayerWithinGroup",-0.000628770739064857,0.00081193077320237,-0.774414223253167,0.439057104333984,0.73176184055664,"","0.732"
"RoBERTa","all","(Intercept)",0.919,0.0167982636769078,54.7080351681424,3.36596333868187e-142,4.42889912984457e-142,"***","<0.001"
"RoBERTa","all","LayerGroupearly",-0.24917094017094,0.017706924651701,-14.0719489731947,1.30482546151735e-33,2.33004546699527e-33,"***","<0.001"
"RoBERTa","all","LayerGroupmid",-0.110307692307693,0.0178172492371518,-6.19106186591833,2.39849265354791e-09,3.74764477116861e-09,"***","<0.001"
"RoBERTa","all","LayerGrouplate",-0.0616826923076928,0.0178172492371517,-3.4619649468154,0.000629401134758849,0.000874168242720623,"***","<0.001"
"RoBERTa","all","LayerGroupearly:cLayerWithinGroup",0.0313038461538461,0.00216864651552883,14.4347388703929,7.31158061105419e-35,1.66172286614868e-34,"***","<0.001"
"RoBERTa","all","LayerGroupmid:cLayerWithinGroup",0.0166318681318681,0.0025920283588934,6.41654558863263,6.81887758961413e-10,1.31132261338733e-09,"***","<0.001"
"RoBERTa","all","LayerGrouplate:cLayerWithinGroup",-0.00161630036630036,0.0025920283588934,-0.623565849792787,0.533474512154151,0.740936822436321,"","0.741"
"RoBERTa","TrainOn:AA-TestOn:AA","(Intercept)",0.842307692307692,0.0202167561097559,41.6638400213584,2.81922851780124e-115,2.93669637270962e-115,"***","<0.001"
"RoBERTa","TrainOn:AA-TestOn:AA","LayerGroupearly",-0.281873219373218,0.0213103320689845,-13.2270683751316,1.03418781381229e-30,1.5208644320769e-30,"***","<0.001"
"RoBERTa","TrainOn:AA-TestOn:AA","LayerGroupmid",-0.173116987179488,0.0214431080082046,-8.07331600965912,2.78454023741586e-14,5.35488507195359e-14,"***","<0.001"
"RoBERTa","TrainOn:AA-TestOn:AA","LayerGrouplate",-0.0766025641025643,0.0214431080082045,-3.57236292767144,0.000423428789650179,0.000622689396544382,"***","<0.001"
"RoBERTa","TrainOn:AA-TestOn:AA","LayerGroupearly:cLayerWithinGroup",0.00551282051282051,0.00260997199091406,2.11221443448893,0.0356482925067573,0.0371336380278722,"*","0.037"
"RoBERTa","TrainOn:AA-TestOn:AA","LayerGroupmid:cLayerWithinGroup",0.0280868437118437,0.00311951319310193,9.00359830948979,5.40069855579847e-17,1.68771829868702e-16,"***","<0.001"
"RoBERTa","TrainOn:AA-TestOn:AA","LayerGrouplate:cLayerWithinGroup",0.00200702075702075,0.00311951319310193,0.643376268277629,0.520562701047325,0.740936822436321,"","0.741"
"RoBERTa","TrainOn:AA-TestOn:AI","(Intercept)",0.977906976744186,0.0129763347561713,75.3608006512867,2.46503243649805e-175,4.40184363660366e-175,"***","<0.001"
"RoBERTa","TrainOn:AA-TestOn:AI","LayerGroupearly",-0.417967740633072,0.0136782578367689,-30.5570888939907,6.92660278297059e-87,1.92405632860294e-86,"***","<0.001"
"RoBERTa","TrainOn:AA-TestOn:AI","LayerGroupmid",-0.332106195494186,0.0137634814515531,-24.1295196032476,1.45747380095517e-67,5.20526357483991e-67,"***","<0.001"
"RoBERTa","TrainOn:AA-TestOn:AI","LayerGrouplate",-0.153053461119186,0.0137634814515531,-11.1202577384165,1.18989188094619e-23,2.97472970236546e-23,"***","<0.001"
"RoBERTa","TrainOn:AA-TestOn:AI","LayerGroupearly:cLayerWithinGroup",0.00930989583333318,0.00167523761351546,5.55735840588996,6.93495697972925e-08,9.1249433943806e-08,"***","<0.001"
"RoBERTa","TrainOn:AA-TestOn:AI","LayerGroupmid:cLayerWithinGroup",0.0474423363095238,0.00200229192310675,23.6940157236974,3.57525137245328e-66,8.93812843113319e-65,"***","<0.001"
"RoBERTa","TrainOn:AA-TestOn:AI","LayerGrouplate:cLayerWithinGroup",-0.0108770461309524,0.00200229192310675,-5.43229786098101,1.30596158598919e-07,9.8281190537589e-07,"***","<0.001"
"RoBERTa","TrainOn:AI-TestOn:AA","(Intercept)",0.73076923076923,0.00486565095699448,150.189406767605,2.48080783580645e-249,1.03366993158602e-248,"***","<0.001"
"RoBERTa","TrainOn:AI-TestOn:AA","LayerGroupearly",-0.216255880209367,0.00512884644116015,-42.1646237005392,2.00423938362609e-116,8.35099743177537e-116,"***","<0.001"
"RoBERTa","TrainOn:AI-TestOn:AA","LayerGroupmid",-0.168172331544425,0.00516080217986643,-32.5864711886277,1.59104412658373e-92,9.9440257911483e-92,"***","<0.001"
"RoBERTa","TrainOn:AI-TestOn:AA","LayerGrouplate",-0.128928145497913,0.00516080217986642,-24.9821909471542,2.96193100334968e-70,1.23413791806237e-69,"***","<0.001"
"RoBERTa","TrainOn:AI-TestOn:AA","LayerGroupearly:cLayerWithinGroup",-0.00127260981912145,0.000628152837496594,-2.02595569605837,0.0438188032645898,0.0438188032645898,"*","0.044"
"RoBERTa","TrainOn:AI-TestOn:AA","LayerGroupmid:cLayerWithinGroup",0.0104928017718715,0.000750786242410507,13.9757512580184,2.79796340147933e-33,1.39898170073966e-32,"***","<0.001"
"RoBERTa","TrainOn:AI-TestOn:AA","LayerGrouplate:cLayerWithinGroup",0.00566629752676264,0.000750786242410507,7.54715151488416,8.03946573948735e-13,2.00986643487184e-11,"***","<0.001"
"RoBERTa","TrainOn:AI-TestOn:AI","(Intercept)",0.976602564102564,0.017272660044933,56.5403685108163,1.51341874074894e-145,2.10197047326241e-145,"***","<0.001"
"RoBERTa","TrainOn:AI-TestOn:AI","LayerGroupearly",-0.167343304843304,0.0182069823305914,-9.19116094060977,1.47071397420607e-17,1.59860214587616e-17,"***","<0.001"
"RoBERTa","TrainOn:AI-TestOn:AI","LayerGroupmid",-0.0205528846153847,0.0183204225703531,-1.12185647118447,0.26298707299549,0.298848946585784,"","0.299"
"RoBERTa","TrainOn:AI-TestOn:AI","LayerGrouplate",-0.0218749999999999,0.0183204225703531,-1.19402267693317,0.233587403208649,0.278080241915058,"","0.278"
"RoBERTa","TrainOn:AI-TestOn:AI","LayerGroupearly:cLayerWithinGroup",0.0570833333333333,0.00222989082329093,25.5991606123067,3.5309907431469e-72,2.20686921446681e-71,"***","<0.001"
"RoBERTa","TrainOn:AI-TestOn:AI","LayerGroupmid:cLayerWithinGroup",0.00331578144078143,0.00266522930768954,1.24408861602075,0.214618326708532,0.243884462168786,"","0.244"
"RoBERTa","TrainOn:AI-TestOn:AI","LayerGrouplate:cLayerWithinGroup",5.3418803418806e-05,0.00266522930768954,0.0200428545734079,0.984024983996849,0.984024983996849,"","0.984"
"BERT","all","(Intercept)",0.919,0.0177857385937245,51.6706121119005,1.94817892340707e-136,2.43522365425884e-136,"***","<0.001"
"BERT","all","LayerGroupearly",-0.293333333333332,0.0187478146081765,-15.6462680831824,4.66658824315281e-39,8.97420815990925e-39,"***","<0.001"
"BERT","all","LayerGroupmid",-0.261442307692308,0.0188646245520509,-13.8588662059476,7.06333241856174e-33,1.48751454219541e-32,"***","<0.001"
"BERT","all","LayerGrouplate",-0.0955769230769233,0.0188646245520509,-5.06646304108568,7.82333394767571e-07,1.50448729762994e-06,"***","<0.001"
"BERT","all","LayerGroupearly:cLayerWithinGroup",0.0269141025641025,0.00229612897911646,11.7215116436791,1.23953615252064e-25,2.58236698441801e-25,"***","<0.001"
"BERT","all","LayerGroupmid:cLayerWithinGroup",0.022007326007326,0.00274439904656176,8.01899637550785,3.96408873588707e-14,9.91022183971768e-14,"***","<0.001"
"BERT","all","LayerGrouplate:cLayerWithinGroup",-0.0038021978021978,0.00274439904656176,-1.38543912080179,0.167138415738976,0.379860035770401,"","0.38"
"BERT","TrainOn:AA-TestOn:AA","(Intercept)",0.842307692307691,0.0193395614143184,43.5536088054238,1.48018580573762e-119,1.60889761493219e-119,"***","<0.001"
"BERT","TrainOn:AA-TestOn:AA","LayerGroupearly",-0.326068376068374,0.020385687672651,-15.9949657477496,2.88352250058756e-40,6.00733854289076e-40,"***","<0.001"
"BERT","TrainOn:AA-TestOn:AA","LayerGroupmid",-0.284254807692308,0.0205127025318574,-13.8575015774174,7.14006980253796e-33,1.48751454219541e-32,"***","<0.001"
"BERT","TrainOn:AA-TestOn:AA","LayerGrouplate",-0.124278846153846,0.0205127025318574,-6.05862859663831,4.94826924897883e-09,1.12460664749519e-08,"***","<0.001"
"BERT","TrainOn:AA-TestOn:AA","LayerGroupearly:cLayerWithinGroup",0.00589743589743586,0.00249672664268702,2.36206711483998,0.01893125523025,0.0205774513372283,"*","0.021"
"BERT","TrainOn:AA-TestOn:AA","LayerGroupmid:cLayerWithinGroup",0.0185782967032967,0.00298415911302694,6.2256387811882,1.98174460472363e-09,3.5388296512922e-09,"***","<0.001"
"BERT","TrainOn:AA-TestOn:AA","LayerGrouplate:cLayerWithinGroup",0.00599816849816849,0.00298415911302694,2.01000290902194,0.0454924330202914,0.142163853188411,"","0.142"
"BERT","TrainOn:AA-TestOn:AI","(Intercept)",0.977906976744186,0.00930259167965817,105.121992926182,9.27871781832306e-211,2.10879950416433e-210,"***","<0.001"
"BERT","TrainOn:AA-TestOn:AI","LayerGroupearly",-0.417663921188627,0.00980579261675038,-42.5935911060539,2.12104520635569e-117,1.06052260317785e-116,"***","<0.001"
