"Metric","Parameter","Estimate","Std..Error","df","t.value","pVal","pValAdjusted","pLabel","pValFinal"
"BERT-large.pverb","PlausibilityImplausible",-0.0494977735681862,0.00900966287216757,401.347846881716,-5.49385412867041,6.99759459948661e-08,1.39951891989732e-07,"***","<0.001"
"BERT-large.pverb","agent_freq_norm",-0.0561256175183018,0.0117369761744495,404.287581229802,-4.78194866242319,2.43588413878228e-06,2.92306096653873e-05,"***","<0.001"
"BERT-large.pverb","patient_freq_norm",-0.0551179899962383,0.00977167963745785,619.570727453327,-5.64058504179304,2.57856332148693e-08,1.03142532859477e-07,"***","<0.001"
"BERT-large.pverb","verb_freq_norm",-0.0185983120908058,0.00800281951586438,399.099202695217,-2.32396995258201,0.0206284818979484,0.0741959725092716,"","0.074"
"BERT-large.pverb","sentence_freq_norm",0.0721379751841002,0.0145502782859215,409.826532260096,4.95784161419782,1.0455855897942e-06,6.27351353876518e-06,"***","<0.001"
"BERT-large.l2r","(Intercept)",0.601411908352655,0.0108180949954671,510.865280998159,55.5931435807003,8.50544652326547e-219,9.27866893447142e-219,"***","<0.001"
"BERT-large.l2r","PlausibilityImplausible",-0.0177766334383419,0.0077894846449185,399.607467127359,-2.28213216261214,0.023006466537047,0.0250979634949603,"*","0.025"
"BERT-large.l2r","agent_freq_norm",0.0454964439300622,0.016292313653075,419.286137046862,2.79250970112985,0.00546945494891162,0.0218778197956465,"*","0.022"
"BERT-large.l2r","patient_freq_norm",-0.0018770433163406,0.0123012126097301,581.714935247133,-0.152590104397991,0.878774439579326,0.878774439579326,"","0.879"
"BERT-large.l2r","verb_freq_norm",-0.00357634733793383,0.0111741528310434,403.230764488184,-0.320055344866792,0.749092149538318,0.817191435859983,"","0.817"
"BERT-large.l2r","sentence_freq_norm",-0.019295198796952,0.0200850883670261,434.544145267193,-0.960672835705774,0.337250925820658,0.404701110984789,"","0.405"
"GPT2-XL.l2r","(Intercept)",0.620283894837715,0.00633313688058967,626.240043334447,97.9426004100452,0,0,"***","<0.001"
"GPT2-XL.l2r","PlausibilityImplausible",-0.140812418569179,0.00626202475698288,401.687094134319,-22.4867233896125,4.47609363842823e-73,2.68565618305694e-72,"***","<0.001"
"GPT2-XL.l2r","agent_freq_norm",0.00222752501298467,0.00895675355795027,406.955366323464,0.248697812055738,0.803719999273332,0.959306481755543,"","0.959"
"GPT2-XL.l2r","patient_freq_norm",0.00841442254414227,0.00730064770686545,615.413287820168,1.15255835947671,0.24953919632315,0.332718928430867,"","0.333"
"GPT2-XL.l2r","verb_freq_norm",-0.00610523618358241,0.00611138693636633,400.33024101586,-0.998993558606586,0.318401253854705,0.424535005139606,"","0.425"
"GPT2-XL.l2r","sentence_freq_norm",0.0496705722976815,0.0110957198449906,413.708469839276,4.47655248975184,9.82185512742366e-06,2.35724523058168e-05,"***","<0.001"
"RoBERTa-large.l2r","(Intercept)",0.288840198284934,0.0103908855193195,393.042218035689,27.7974574686537,8.00243764363538e-95,8.00243764363538e-95,"***","<0.001"
"RoBERTa-large.l2r","PlausibilityImplausible",-0.00172348381454307,0.000788351069241168,392.186632646459,-2.18618821206398,0.0293923592893304,0.0293923592893304,"*","0.029"
"RoBERTa-large.l2r","agent_freq_norm",0.0308966761194095,0.0117636496114006,558.036864161831,2.62645328108603,0.00886495002895467,0.026594850086864,"*","0.027"
"RoBERTa-large.l2r","patient_freq_norm",0.00735420963375438,0.0047705818002838,540.214756191001,1.54157499894811,0.123762446709828,0.185643670064741,"","0.186"
"RoBERTa-large.l2r","verb_freq_norm",-0.0239658374471704,0.0106337519505776,415.723442990562,-2.25375178568733,0.0247319908364239,0.0741959725092716,"","0.074"
"RoBERTa-large.l2r","sentence_freq_norm",-0.0133332270670096,0.00858585030903777,542.696111060252,-1.55293029660377,0.121022732920447,0.181534099380671,"","0.182"
"RoBERTa-large.PLL","(Intercept)",0.732335689973135,0.00575946524374867,640.563637312773,127.153417718427,0,0,"***","<0.001"
"RoBERTa-large.PLL","PlausibilityImplausible",-0.0316720224584252,0.00590291269248768,395.609913681961,-5.36549058208712,1.37740115510156e-07,2.36125912303125e-07,"***","<0.001"
"RoBERTa-large.PLL","agent_freq_norm",0.0202525546663808,0.00805181400315221,399.64812392615,2.51527850226696,0.0122852284311008,0.029484548234642,"*","0.029"
"RoBERTa-large.PLL","patient_freq_norm",0.0258074729379322,0.00663350738404039,613.761368106627,3.89047172842871,0.000110984580991279,0.000221969161982557,"***","<0.001"
"RoBERTa-large.PLL","verb_freq_norm",0.0196506768818173,0.0054918692777265,393.783810092412,3.57813995346085,0.000389185690158977,0.00467022828190772,"**","0.005"
"RoBERTa-large.PLL","sentence_freq_norm",-0.0214306988083978,0.00997846239228152,405.758918944433,-2.14769550316437,0.0323296192877373,0.0554222044932639,"","0.055"
"GPT2.l2r","(Intercept)",0.657590138209112,0.00597303098338331,610.632959939399,110.093207290988,0,0,"***","<0.001"
"GPT2.l2r","PlausibilityImplausible",-0.110923932217244,0.00571700327469802,401.405730499995,-19.4024608501038,1.23218287600336e-59,4.92873150401343e-59,"***","<0.001"
"GPT2.l2r","agent_freq_norm",0.000435394063168574,0.00852789831900527,407.853044988599,0.0510552596761449,0.959306481755543,0.959306481755543,"","0.959"
"GPT2.l2r","patient_freq_norm",-0.00106210973302137,0.00688680217302401,612.470374908061,-0.154223935338482,0.877483974581004,0.878774439579326,"","0.879"
"GPT2.l2r","verb_freq_norm",-0.0121624350658515,0.00582093017204529,400.491559211414,-2.08943153523142,0.0372994180755569,0.0895186033813366,"","0.09"
"GPT2.l2r","sentence_freq_norm",0.0613518571578197,0.0105605520086248,415.236742053521,5.80953127333816,1.24823538139718e-08,1.49788245767661e-07,"***","<0.001"
"BERT-large.plast","(Intercept)",0.757275881173145,0.00678066316132654,791.952971376463,111.681684100202,0,0,"***","<0.001"
"BERT-large.plast","PlausibilityImplausible",-0.183422675791409,0.00959492477843064,402.942455692689,-19.1166350989788,1.9023129546136e-58,5.7069388638408e-58,"***","<0.001"
"BERT-large.plast","agent_freq_norm",-0.0129913805467773,0.00783272282404636,399.368020299387,-1.65860337951624,0.0979808653422177,0.195961730684435,"","0.196"
"BERT-large.plast","patient_freq_norm",0.0577181672549733,0.00725388679357718,595.523871504904,7.95686076960546,8.93763843428971e-15,5.36258306057382e-14,"***","<0.001"
"BERT-large.plast","verb_freq_norm",-0.00881978236460328,0.00533197100363205,398.318280776685,-1.65413171950774,0.098888528255784,0.1885863410989,"","0.189"
"BERT-large.plast","sentence_freq_norm",0.0102783353662005,0.00973027662887413,401.423683700132,1.05632509313251,0.291455011722929,0.388606682297239,"","0.389"
"human","(Intercept)",0.817189268003564,0.00726867455166394,791.918430077294,112.426173739818,0,0,"***","<0.001"
"human","PlausibilityImplausible",-0.553918064236726,0.0102729186641284,402.294769759799,-53.9202229032466,3.37905640498747e-186,4.05486768598497e-185,"***","<0.001"
"human","agent_freq_norm",-0.00480474605456231,0.0084066274429909,398.735103926101,-0.571542641462994,0.567953889106421,0.761262953516435,"","0.761"
"human","patient_freq_norm",0.00208863324511907,0.00778137518319481,595.369033488871,0.268414412099011,0.788473323427304,0.878774439579326,"","0.879"
"human","verb_freq_norm",-0.00340235294451404,0.00572266388123281,397.673555720738,-0.594540063006652,0.552489053357605,0.662986864029125,"","0.663"
"human","sentence_freq_norm",-0.00446003488754128,0.0104431490011345,400.801491195028,-0.427077588096919,0.66955214356094,0.674352479401985,"","0.674"
